year,origin,dest,arr_time,arr_delay
2022,JFK,LAX,2212,-36
2022,JFK,LAX,2253,82
2022,JFK,LAX,2257,-36
2022,JFK,IAD,2300,3
2022,JFK,LAX,28,-18
2022,JFK,LAX,114,151
2022,JFK,LAX,233,61
2022,JFK,LAX,NA,NA
2022,JFK,LAX,821,-41
2022,JFK,LAX,905,-21
2022,JFK,LAX,937,-27
2022,JFK,LAX,942,-8
2022,JFK,LAX,1056,-25
2022,JFK,LAX,1158,-2
2022,JFK,IAD,1045,11
2022,JFK,LAX,1217,-8
2022,JFK,LAX,1244,-20
2022,JFK,LAX,1304,-26
2022,JFK,LAX,1332,-30
2022,JFK,LAX,1439,7
2022,JFK,LAX,1437,77
2022,JFK,LAX,1457,-13
2022,JFK,LAX,1537,-19
2022,JFK,LAX,1656,-1
2022,JFK,IAD,1610,-6
2022,JFK,LAX,1757,-35
2022,JFK,LAX,1926,-36
2022,JFK,LAX,1933,27
2022,JFK,LAX,2009,-31
2022,JFK,LAX,2034,-28
2022,JFK,LAX,2058,3
2022,JFK,LAX,2105,-42
2022,JFK,LAX,2132,1
2022,JFK,LAX,2225,-6
2022,JFK,LAX,2318,35
2022,JFK,LAX,2305,-28
2022,JFK,LAX,2323,35
2022,JFK,IAD,2256,-1
2022,JFK,LAX,102,23
2022,JFK,LAX,47,1
2022,JFK,LAX,129,-3
2022,JFK,LAX,845,-17
2022,JFK,LAX,906,-20
2022,JFK,LAX,947,-3
2022,JFK,LAX,1011,7
2022,JFK,LAX,1110,-11
2022,JFK,LAX,1209,9
2022,JFK,LAX,1201,-24
2022,JFK,IAD,1051,17
2022,JFK,LAX,1240,-24
2022,JFK,LAX,1310,-10
2022,JFK,LAX,1317,-13
2022,JFK,LAX,1345,-17
2022,JFK,LAX,1449,-21
2022,JFK,LAX,1553,-3
2022,JFK,LAX,1603,91
2022,JFK,LAX,1619,-38
2022,JFK,IAD,1623,7
2022,JFK,LAX,1842,10
2022,JFK,LAX,1844,-22
2022,JFK,LAX,1942,-20
2022,JFK,LAX,2023,-17
2022,JFK,LAX,2101,-1
2022,JFK,LAX,2050,-5
2022,JFK,LAX,2115,-32
2022,JFK,LAX,2237,-11
2022,JFK,LAX,2201,30
2022,JFK,LAX,2255,24
2022,JFK,LAX,2253,10
2022,JFK,LAX,2324,-9
2022,JFK,IAD,2251,-6
2022,JFK,LAX,29,-10
2022,JFK,LAX,13,-33
2022,JFK,LAX,149,17
2022,JFK,LAX,830,-32
2022,JFK,LAX,852,-34
2022,JFK,LAX,908,-56
2022,JFK,LAX,936,-14
2022,JFK,LAX,1119,-2
2022,JFK,IAD,1105,31
2022,JFK,LAX,1210,-15
2022,JFK,LAX,1214,14
2022,JFK,LAX,1259,-5
2022,JFK,LAX,1330,0
2022,JFK,LAX,1327,-35
2022,JFK,LAX,1350,30
2022,JFK,LAX,1411,-21
2022,JFK,LAX,1457,-13
2022,JFK,LAX,1534,-22
2022,JFK,LAX,1653,-4
2022,JFK,IAD,1754,98
2022,JFK,LAX,1922,50
2022,JFK,LAX,1924,18
2022,JFK,LAX,2008,6
2022,JFK,LAX,2023,-17
2022,JFK,LAX,2043,-19
2022,JFK,LAX,2125,-22
2022,JFK,LAX,2128,33
2022,JFK,LAX,2139,8
2022,JFK,LAX,2210,-38
2022,JFK,LAX,2257,14
2022,JFK,LAX,2319,48
2022,JFK,LAX,2323,-10
2022,JFK,IAD,2257,0
2022,JFK,LAX,127,41
2022,JFK,LAX,252,80
2022,JFK,LAX,835,-27
2022,JFK,LAX,902,-24
2022,JFK,LAX,935,-29
2022,JFK,LAX,938,-12
2022,JFK,LAX,1227,66
2022,JFK,LAX,1205,5
2022,JFK,IAD,1052,18
2022,JFK,LAX,1210,-15
2022,JFK,LAX,1250,-14
2022,JFK,LAX,1312,-18
2022,JFK,LAX,1256,-24
2022,JFK,LAX,1356,-6
2022,JFK,LAX,1354,-38
2022,JFK,LAX,1452,-18
2022,JFK,LAX,1523,-33
2022,JFK,LAX,1624,-33
2022,JFK,IAD,1648,32
2022,JFK,LAX,1804,-28
2022,JFK,LAX,1826,-40
2022,JFK,LAX,1941,-21
2022,JFK,LAX,2038,-24
2022,JFK,LAX,2142,47
2022,JFK,LAX,2219,48
2022,JFK,LAX,2234,47
2022,JFK,LAX,2241,10
2022,JFK,LAX,2331,48
2022,JFK,LAX,2352,19
2022,JFK,LAX,2354,66
2022,JFK,LAX,15,-31
2022,JFK,IAD,2301,4
2022,JFK,LAX,837,-28
2022,JFK,LAX,904,-22
2022,JFK,LAX,930,-46
2022,JFK,LAX,928,-32
2022,JFK,LAX,959,1255
2022,JFK,LAX,1052,-29
2022,JFK,LAX,1102,-43
2022,JFK,LAX,1151,-34
2022,JFK,IAD,1049,2
2022,JFK,LAX,1323,-8
2022,JFK,LAX,1312,-18
2022,JFK,LAX,1338,-55
2022,JFK,LAX,1403,-13
2022,JFK,LAX,1446,-29
2022,JFK,LAX,1547,-9
2022,JFK,LAX,1641,-20
2022,JFK,IAD,1623,2
2022,JFK,LAX,1845,2
2022,JFK,LAX,1902,-14
2022,JFK,LAX,1926,-15
2022,JFK,LAX,2028,-12
2022,JFK,LAX,2032,-4
2022,JFK,LAX,2043,-12
2022,JFK,LAX,2112,-35
2022,JFK,LAX,2157,26
2022,JFK,LAX,2224,-19
2022,JFK,LAX,2214,-10
2022,JFK,LAX,2310,22
2022,JFK,LAX,2315,-28
2022,JFK,LAX,43,7
2022,JFK,LAX,37,-17
2022,JFK,IAD,2322,-15
2022,JFK,LAX,126,-5
2022,JFK,LAX,842,-23
2022,JFK,LAX,920,-6
2022,JFK,LAX,949,-27
2022,JFK,LAX,1007,7
2022,JFK,LAX,1113,-8
2022,JFK,IAD,1042,-5
2022,JFK,LAX,1211,-14
2022,JFK,LAX,1242,-22
2022,JFK,LAX,1248,63
2022,JFK,LAX,1315,-16
2022,JFK,LAX,1313,-17
2022,JFK,LAX,1340,-22
2022,JFK,LAX,1412,-21
2022,JFK,LAX,1500,-15
2022,JFK,LAX,1552,-4
2022,JFK,IAD,1604,-17
2022,JFK,LAX,1803,62
2022,JFK,LAX,1822,-21
2022,JFK,LAX,1919,3
2022,JFK,LAX,1926,-15
2022,JFK,LAX,2013,-23
2022,JFK,LAX,2018,-22
2022,JFK,LAX,2101,6
2022,JFK,LAX,2141,-3
2022,JFK,LAX,2127,-4
2022,JFK,LAX,2214,-10
2022,JFK,LAX,2229,-19
2022,JFK,LAX,2239,-4
2022,JFK,LAX,2328,-15
2022,JFK,LAX,27,-9
2022,JFK,LAX,45,-9
2022,JFK,IAD,2341,39
2022,JFK,LAX,125,-6
2022,JFK,LAX,840,-25
2022,JFK,LAX,928,-48
2022,JFK,LAX,944,-16
2022,JFK,LAX,1002,36
2022,JFK,LAX,1106,-15
2022,JFK,LAX,1126,-19
2022,JFK,LAX,1158,-27
2022,JFK,IAD,1046,-1
2022,JFK,LAX,1235,-29
2022,JFK,LAX,1302,-28
2022,JFK,LAX,1306,-25
2022,JFK,LAX,1532,59
2022,JFK,LAX,1548,-8
2022,JFK,LAX,1644,-17
2022,JFK,IAD,1603,-18
2022,JFK,LAX,1809,-34
2022,JFK,LAX,1840,-36
2022,JFK,LAX,1925,-16
2022,JFK,LAX,2000,-36
2022,JFK,LAX,2044,-11
2022,JFK,LAX,2124,-7
2022,JFK,LAX,2127,-17
2022,JFK,LAX,2155,-29
2022,JFK,LAX,2155,-53
2022,JFK,LAX,2234,-9
2022,JFK,LAX,2317,-26
2022,JFK,LAX,16,-20
2022,JFK,IAD,2331,-6
2022,JFK,LAX,229,58
2022,JFK,LAX,834,-31
2022,JFK,LAX,903,-23
2022,JFK,LAX,925,-35
2022,JFK,LAX,951,-25
2022,JFK,LAX,1123,2
2022,JFK,LAX,1151,-34
2022,JFK,LAX,1221,36
2022,JFK,LAX,1227,-37
2022,JFK,LAX,1314,-17
2022,JFK,IAD,1149,62
2022,JFK,LAX,1313,-17
2022,JFK,LAX,1331,-31
2022,JFK,LAX,1358,-35
2022,JFK,LAX,1444,-31
2022,JFK,LAX,1549,-7
2022,JFK,LAX,1712,11
2022,JFK,IAD,1644,23
2022,JFK,LAX,1805,-38
2022,JFK,LAX,1902,-14
2022,JFK,LAX,1912,-29
2022,JFK,LAX,2005,-31
2022,JFK,LAX,2015,-25
2022,JFK,LAX,2057,-47
2022,JFK,LAX,2201,-23
2022,JFK,LAX,2241,106
2022,JFK,LAX,2238,-10
2022,JFK,LAX,2226,-17
2022,JFK,LAX,2254,83
2022,JFK,LAX,2346,3
2022,JFK,IAD,2255,-7
2022,JFK,LAX,27,-9
2022,JFK,LAX,44,-10
2022,JFK,LAX,122,-9
2022,JFK,LAX,854,-11
2022,JFK,LAX,913,-13
2022,JFK,LAX,950,-26
2022,JFK,LAX,1128,88
2022,JFK,LAX,1109,-12
2022,JFK,LAX,1120,-25
2022,JFK,IAD,1038,-9
2022,JFK,LAX,1243,18
2022,JFK,LAX,1240,-24
2022,JFK,LAX,1306,-25
2022,JFK,LAX,1313,-17
2022,JFK,LAX,1342,-20
2022,JFK,LAX,1359,-34
2022,JFK,LAX,1505,-10
2022,JFK,LAX,1535,-21
2022,JFK,LAX,1644,-17
2022,JFK,IAD,1605,-16
2022,JFK,LAX,1818,-25
2022,JFK,LAX,1911,-5
2022,JFK,LAX,1927,-14
2022,JFK,LAX,2024,-16
2022,JFK,LAX,2055,0
2022,JFK,LAX,2104,28
2022,JFK,LAX,2114,-30
2022,JFK,LAX,2140,9
2022,JFK,LAX,2214,-29
2022,JFK,LAX,2218,-6
2022,JFK,LAX,2221,-27
2022,JFK,LAX,2357,14
2022,JFK,LAX,52,16
2022,JFK,LAX,37,-17
2022,JFK,IAD,2,25
2022,JFK,LAX,217,46
2022,JFK,LAX,853,-12
2022,JFK,LAX,916,-10
2022,JFK,LAX,951,-9
2022,JFK,LAX,1018,2
2022,JFK,LAX,1121,0
2022,JFK,LAX,1123,-22
2022,JFK,IAD,1038,-9
2022,JFK,LAX,1213,-12
2022,JFK,LAX,1307,972
2022,JFK,LAX,1303,-28
2022,JFK,LAX,1332,28
2022,JFK,LAX,1357,-5
2022,JFK,LAX,1356,-37
2022,JFK,LAX,1402,32
2022,JFK,LAX,1501,-14
2022,JFK,LAX,1550,-6
2022,JFK,LAX,1649,-12
2022,JFK,IAD,1557,-24
2022,JFK,LAX,1812,-31
2022,JFK,LAX,1923,-18
2022,JFK,LAX,1954,38
2022,JFK,LAX,2028,-8
2022,JFK,LAX,2011,-29
2022,JFK,LAX,2102,-42
2022,JFK,LAX,2153,22
2022,JFK,LAX,2201,-23
2022,JFK,LAX,2219,-24
2022,JFK,LAX,2201,-47
2022,JFK,LAX,2307,-36
2022,JFK,IAD,2315,-22
2022,JFK,LAX,53,17
2022,JFK,LAX,910,5
2022,JFK,LAX,914,-12
2022,JFK,LAX,1007,7
2022,JFK,LAX,1022,6
2022,JFK,LAX,1118,-3
2022,JFK,LAX,1139,-6
2022,JFK,LAX,1213,-12
2022,JFK,IAD,1033,-14
2022,JFK,LAX,1256,-8
2022,JFK,LAX,1307,-24
2022,JFK,LAX,1322,-8
2022,JFK,LAX,1343,-19
2022,JFK,LAX,1415,-18
2022,JFK,LAX,1501,-14
2022,JFK,LAX,1538,-18
2022,JFK,LAX,1710,9
2022,JFK,IAD,1558,-23
2022,JFK,LAX,1846,3
2022,JFK,LAX,1903,-13
2022,JFK,LAX,1956,15
2022,JFK,LAX,2019,-17
2022,JFK,LAX,2103,8
2022,JFK,LAX,2135,-9
2022,JFK,LAX,2202,31
2022,JFK,LAX,2240,-3
2022,JFK,LAX,2252,4
2022,JFK,LAX,2347,83
2022,JFK,IAD,2245,-17
2022,JFK,LAX,54,71
2022,JFK,LAX,105,29
2022,JFK,LAX,148,17
2022,JFK,LAX,902,-3
2022,JFK,LAX,910,-16
2022,JFK,LAX,954,-6
2022,JFK,LAX,1018,2
2022,JFK,LAX,1120,-1
2022,JFK,LAX,1139,-6
2022,JFK,IAD,1050,3
2022,JFK,LAX,1309,44
2022,JFK,LAX,1254,-10
2022,JFK,LAX,1334,3
2022,JFK,LAX,1332,2
2022,JFK,LAX,1343,-19
2022,JFK,LAX,1608,12
2022,JFK,LAX,1623,68
2022,JFK,LAX,1658,-3
2022,JFK,LAX,1724,171
2022,JFK,IAD,1622,1
2022,JFK,LAX,1847,4
2022,JFK,LAX,1855,-21
2022,JFK,LAX,1918,-23
2022,JFK,LAX,2013,-23
2022,JFK,LAX,2144,64
2022,JFK,LAX,2115,20
2022,JFK,LAX,2202,18
2022,JFK,LAX,2201,30
2022,JFK,LAX,2206,-18
2022,JFK,LAX,2232,-11
2022,JFK,LAX,2323,35
2022,JFK,LAX,140,117
2022,JFK,LAX,154,60
2022,JFK,LAX,157,81
2022,JFK,IAD,33,56
2022,JFK,LAX,249,78
2022,JFK,LAX,852,-13
2022,JFK,LAX,1017,51
2022,JFK,LAX,950,-26
2022,JFK,LAX,949,-11
2022,JFK,LAX,1111,-10
2022,JFK,LAX,1216,-9
2022,JFK,IAD,1037,-10
2022,JFK,LAX,1243,-21
2022,JFK,LAX,1250,65
2022,JFK,LAX,1320,-11
2022,JFK,LAX,1324,-6
2022,JFK,LAX,1333,-29
2022,JFK,LAX,1412,-21
2022,JFK,LAX,1526,11
2022,JFK,LAX,1553,-3
2022,JFK,LAX,1652,-9
2022,JFK,IAD,1622,1
2022,JFK,LAX,1837,-6
2022,JFK,LAX,1859,-17
2022,JFK,LAX,1916,-25
2022,JFK,LAX,2020,-20
2022,JFK,LAX,2022,-14
2022,JFK,LAX,2036,-19
2022,JFK,LAX,2122,-22
2022,JFK,LAX,2135,4
2022,JFK,LAX,2310,46
2022,JFK,LAX,2325,37
2022,JFK,LAX,2325,42
2022,JFK,LAX,2331,-12
2022,JFK,IAD,2248,-14
2022,JFK,LAX,103,9
2022,JFK,LAX,35,-1
2022,JFK,LAX,158,27
2022,JFK,LAX,847,-18
2022,JFK,LAX,936,10
2022,JFK,LAX,1009,-7
2022,JFK,LAX,1035,35
2022,JFK,LAX,1111,-10
2022,JFK,IAD,1050,3
2022,JFK,LAX,1234,9
2022,JFK,LAX,1302,-2
2022,JFK,LAX,1338,7
2022,JFK,LAX,1429,59
2022,JFK,LAX,1420,-13
2022,JFK,LAX,1455,190
2022,JFK,LAX,1611,15
2022,JFK,LAX,1701,0
2022,JFK,IAD,1600,-21
2022,JFK,LAX,1912,-4
2022,JFK,LAX,1927,44
2022,JFK,LAX,1939,-2
2022,JFK,LAX,2040,4
2022,JFK,LAX,2117,22
2022,JFK,LAX,2216,32
2022,JFK,LAX,2304,16
2022,JFK,LAX,2257,14
2022,JFK,LAX,2310,99
2022,JFK,LAX,2321,57
2022,JFK,LAX,2339,-4
2022,JFK,LAX,102,26
2022,JFK,IAD,2354,17
2022,JFK,LAX,140,9
2022,JFK,LAX,854,-11
2022,JFK,LAX,930,4
2022,JFK,LAX,955,-21
2022,JFK,LAX,1013,13
2022,JFK,LAX,1119,-2
2022,JFK,LAX,1153,8
2022,JFK,LAX,1212,-13
2022,JFK,IAD,1042,-5
2022,JFK,LAX,1244,-20
2022,JFK,LAX,1256,-35
2022,JFK,LAX,1318,-12
2022,JFK,LAX,1334,-28
2022,JFK,LAX,1411,-22
2022,JFK,LAX,1511,-4
2022,JFK,LAX,1546,-10
2022,JFK,LAX,1639,-22
2022,JFK,IAD,1551,-30
2022,JFK,LAX,1816,-27
2022,JFK,LAX,1852,-24
2022,JFK,LAX,1926,-15
2022,JFK,LAX,2012,-24
2022,JFK,LAX,2055,0
2022,JFK,LAX,2129,49
2022,JFK,LAX,2215,31
2022,JFK,LAX,2212,-12
2022,JFK,LAX,2229,-14
2022,JFK,LAX,2232,-16
2022,JFK,LAX,2305,94
2022,JFK,LAX,2352,9
2022,JFK,IAD,2233,-29
2022,JFK,LAX,22,-14
2022,JFK,LAX,24,-30
2022,JFK,LAX,150,19
2022,JFK,LAX,335,124
2022,JFK,LAX,838,-27
2022,JFK,LAX,917,-9
2022,JFK,LAX,937,-23
2022,JFK,LAX,1028,12
2022,JFK,LAX,1048,-33
2022,JFK,LAX,1126,-19
2022,JFK,LAX,1141,-44
2022,JFK,IAD,1039,-8
2022,JFK,LAX,1221,-43
2022,JFK,LAX,1311,-20
2022,JFK,LAX,1304,-26
2022,JFK,LAX,1329,-33
2022,JFK,LAX,1353,-40
2022,JFK,LAX,1453,-22
2022,JFK,LAX,1550,-6
2022,JFK,LAX,1639,-22
2022,JFK,IAD,1620,-1
2022,JFK,LAX,1820,-23
2022,JFK,LAX,1846,-30
2022,JFK,LAX,2027,46
2022,JFK,LAX,2009,-27
2022,JFK,LAX,2017,-23
2022,JFK,LAX,2053,-2
2022,JFK,LAX,2158,27
2022,JFK,LAX,2217,-7
2022,JFK,LAX,2218,-25
2022,JFK,LAX,2240,56
2022,JFK,LAX,2313,25
2022,JFK,LAX,2326,-17
2022,JFK,LAX,15,-21
2022,JFK,LAX,34,-20
2022,JFK,IAD,2322,-15
2022,JFK,LAX,838,-27
2022,JFK,LAX,855,-31
2022,JFK,LAX,1000,-16
2022,JFK,LAX,947,-13
2022,JFK,LAX,1049,-32
2022,JFK,LAX,1128,-17
2022,JFK,LAX,1142,-43
2022,JFK,IAD,1047,0
2022,JFK,LAX,1223,-41
2022,JFK,LAX,1247,-44
2022,JFK,LAX,1310,-20
2022,JFK,LAX,1327,-35
2022,JFK,LAX,1348,-45
2022,JFK,LAX,1438,-37
2022,JFK,LAX,1530,-26
2022,JFK,LAX,1628,-33
2022,JFK,IAD,1603,-18
2022,JFK,LAX,1819,-24
2022,JFK,LAX,1840,-36
2022,JFK,LAX,1909,-32
2022,JFK,LAX,1951,-49
2022,JFK,LAX,1954,-42
2022,JFK,LAX,2014,-41
2022,JFK,LAX,2118,-26
2022,JFK,LAX,2119,-12
2022,JFK,LAX,2151,-33
2022,JFK,LAX,2158,-50
2022,JFK,LAX,2317,-26
2022,JFK,LAX,2308,25
2022,JFK,LAX,43,7
2022,JFK,IAD,2343,6
2022,JFK,LAX,843,-22
2022,JFK,LAX,849,-37
2022,JFK,LAX,929,-31
2022,JFK,LAX,947,-29
2022,JFK,LAX,1048,-33
2022,JFK,LAX,1114,-31
2022,JFK,LAX,1152,-33
2022,JFK,IAD,1033,-14
2022,JFK,LAX,1231,-33
2022,JFK,LAX,1323,-8
2022,JFK,LAX,1310,-20
2022,JFK,LAX,1341,-21
2022,JFK,LAX,1411,-22
2022,JFK,LAX,1504,-11
2022,JFK,LAX,1535,-21
2022,JFK,LAX,1709,8
2022,JFK,IAD,1611,-10
2022,JFK,LAX,1836,-7
2022,JFK,LAX,1903,-13
2022,JFK,LAX,1915,-26
2022,JFK,LAX,2019,-17
2022,JFK,LAX,2122,27
2022,JFK,LAX,2117,-27
2022,JFK,LAX,2132,1
2022,JFK,LAX,2215,-28
2022,JFK,LAX,2208,-40
2022,JFK,LAX,2343,79
2022,JFK,LAX,2354,11
2022,JFK,IAD,2243,-19
2022,JFK,LAX,9,-27
2022,JFK,LAX,127,-4
2022,JFK,LAX,832,-33
2022,JFK,LAX,908,-18
2022,JFK,LAX,941,-35
2022,JFK,LAX,946,-14
2022,JFK,LAX,1056,-25
2022,JFK,LAX,1125,-20
2022,JFK,LAX,1151,-34
2022,JFK,IAD,1040,-7
2022,JFK,LAX,1233,-31
2022,JFK,LAX,1309,-22
2022,JFK,LAX,1316,-14
2022,JFK,LAX,1325,-37
2022,JFK,LAX,1358,-35
2022,JFK,LAX,1450,-25
2022,JFK,LAX,1548,-8
2022,JFK,LAX,1647,-14
2022,JFK,IAD,1559,-22
2022,JFK,LAX,1820,-23
2022,JFK,LAX,1833,-43
2022,JFK,LAX,1904,-37
2022,JFK,LAX,2026,-10
2022,JFK,LAX,2040,-15
2022,JFK,LAX,2037,-3
2022,JFK,LAX,2129,-2
2022,JFK,LAX,2210,-14
2022,JFK,LAX,2230,-13
2022,JFK,LAX,2344,1
2022,JFK,LAX,18,90
2022,JFK,LAX,24,-30
2022,JFK,IAD,2318,-19
2022,JFK,LAX,115,211
2022,JFK,LAX,144,68
2022,JFK,LAX,218,47
2022,JFK,LAX,837,-28
2022,JFK,LAX,921,-5
2022,JFK,LAX,955,-21
2022,JFK,LAX,958,-2
2022,JFK,LAX,1116,-5
2022,JFK,LAX,1133,-12
2022,JFK,LAX,1220,-5
2022,JFK,IAD,1039,-8
2022,JFK,LAX,1302,-29
2022,JFK,LAX,1328,-2
2022,JFK,LAX,1402,0
2022,JFK,LAX,1411,-22
2022,JFK,LAX,1419,75
2022,JFK,LAX,1450,-25
2022,JFK,LAX,1534,-22
2022,JFK,LAX,1649,-12
2022,JFK,IAD,1611,-10
2022,JFK,LAX,1846,3
2022,JFK,LAX,1858,-18
2022,JFK,LAX,1919,-22
2022,JFK,LAX,2014,-26
2022,JFK,LAX,2034,-21
2022,JFK,LAX,2059,23
2022,JFK,LAX,2124,-20
2022,JFK,LAX,2200,29
2022,JFK,LAX,2216,-8
2022,JFK,LAX,2225,-18
2022,JFK,LAX,2303,15
2022,JFK,LAX,2341,-2
2022,JFK,IAD,2301,-1
2022,JFK,LAX,34,-2
2022,JFK,LAX,47,-7
2022,JFK,LAX,136,5
2022,JFK,LAX,845,-20
2022,JFK,LAX,1011,-5
2022,JFK,LAX,935,9
2022,JFK,LAX,939,-21
2022,JFK,LAX,1139,-6
2022,JFK,LAX,1212,-13
2022,JFK,IAD,1041,-6
2022,JFK,LAX,1211,50
2022,JFK,LAX,1234,-30
2022,JFK,LAX,1315,-16
2022,JFK,LAX,1320,-10
2022,JFK,LAX,1402,-31
2022,JFK,LAX,1532,-24
2022,JFK,LAX,1651,-10
2022,JFK,IAD,1607,-14
2022,JFK,LAX,1850,7
2022,JFK,LAX,1904,-12
2022,JFK,LAX,1932,-9
2022,JFK,LAX,2014,-22
2022,JFK,LAX,2120,-24
2022,JFK,LAX,2154,23
2022,JFK,LAX,2203,-21
2022,JFK,LAX,2257,9
2022,JFK,LAX,2311,28
2022,JFK,LAX,2338,-5
2022,JFK,LAX,2344,169
2022,JFK,LAX,32,-4
2022,JFK,IAD,2309,-28
2022,JFK,LAX,159,28
2022,JFK,LAX,911,6
2022,JFK,LAX,924,-2
2022,JFK,LAX,1004,4
2022,JFK,LAX,1102,46
2022,JFK,LAX,1139,18
2022,JFK,LAX,1139,-6
2022,JFK,LAX,1215,-10
2022,JFK,IAD,1038,-9
2022,JFK,LAX,1256,-8
2022,JFK,LAX,1324,-7
2022,JFK,LAX,1324,-6
2022,JFK,LAX,1351,-11
2022,JFK,LAX,1428,-5
2022,JFK,LAX,1518,3
2022,JFK,LAX,1554,-2
2022,JFK,LAX,1648,-13
2022,JFK,IAD,1620,-1
2022,JFK,LAX,1901,18
2022,JFK,LAX,1938,22
2022,JFK,LAX,1957,16
2022,JFK,LAX,2051,15
2022,JFK,LAX,2056,16
2022,JFK,LAX,2113,18
2022,JFK,LAX,2159,15
2022,JFK,LAX,2210,39
2022,JFK,LAX,2230,6
2022,JFK,LAX,2245,2
2022,JFK,LAX,2309,21
2022,JFK,LAX,36,53
2022,JFK,IAD,2240,-22
2022,JFK,LAX,45,9
2022,JFK,LAX,46,-8
2022,JFK,LAX,216,45
2022,JFK,LAX,848,-17
2022,JFK,LAX,914,-12
2022,JFK,LAX,947,-13
2022,JFK,LAX,1007,-9
2022,JFK,LAX,1113,-8
2022,JFK,LAX,1203,18
2022,JFK,LAX,1213,-12
2022,JFK,IAD,1045,-2
2022,JFK,LAX,1311,-20
2022,JFK,LAX,1334,4
2022,JFK,LAX,1349,45
2022,JFK,LAX,1336,-26
2022,JFK,LAX,1402,-31
2022,JFK,LAX,1500,-15
2022,JFK,LAX,1531,-25
2022,JFK,LAX,1643,-18
2022,JFK,IAD,1615,-6
2022,JFK,LAX,1830,-13
2022,JFK,LAX,1835,-41
2022,JFK,LAX,2016,35
2022,JFK,LAX,2024,-16
2022,JFK,LAX,2026,-29
2022,JFK,LAX,2048,12
2022,JFK,LAX,2110,-34
2022,JFK,LAX,2136,5
2022,JFK,LAX,2225,-23
2022,JFK,LAX,2223,-1
2022,JFK,LAX,2225,-18
2022,JFK,LAX,2336,-7
2022,JFK,LAX,2358,-38
2022,JFK,LAX,8,-46
2022,JFK,IAD,2257,-40
2022,JFK,LAX,137,6
2022,JFK,LAX,847,-18
2022,JFK,LAX,919,-7
2022,JFK,LAX,946,-30
2022,JFK,LAX,955,-5
2022,JFK,LAX,1130,9
2022,JFK,LAX,1148,3
2022,JFK,LAX,1255,30
2022,JFK,LAX,1304,0
2022,JFK,LAX,1328,-3
2022,JFK,LAX,1329,-1
2022,JFK,LAX,1417,-16
2022,JFK,LAX,1501,-14
2022,JFK,LAX,1617,135
2022,JFK,LAX,1546,-10
2022,JFK,LAX,1646,-15
2022,JFK,LAX,1834,-9
2022,JFK,LAX,1912,-4
2022,JFK,LAX,1928,-13
2022,JFK,IAD,NA,NA
2022,JFK,LAX,2014,-26
2022,JFK,LAX,2029,-7
2022,JFK,LAX,2040,-15
2022,JFK,LAX,2148,17
2022,JFK,LAX,2229,5
2022,JFK,LAX,2242,58
2022,JFK,LAX,2314,26
2022,JFK,LAX,38,55
2022,JFK,LAX,1,78
2022,JFK,LAX,58,22
2022,JFK,IAD,16,39
2022,JFK,IAD,NA,NA
2022,JFK,LAX,915,10
2022,JFK,LAX,933,7
2022,JFK,LAX,959,-1
2022,JFK,LAX,1022,6
2022,JFK,LAX,1114,-7
2022,JFK,LAX,1202,17
2022,JFK,LAX,1234,9
2022,JFK,IAD,1049,2
2022,JFK,LAX,1310,6
2022,JFK,LAX,1340,10
2022,JFK,LAX,1341,10
2022,JFK,LAX,1400,-2
2022,JFK,LAX,1423,-10
2022,JFK,LAX,1518,3
2022,JFK,LAX,1602,6
2022,JFK,LAX,1704,3
2022,JFK,IAD,1611,-10
2022,JFK,LAX,1914,31
2022,JFK,LAX,1925,9
2022,JFK,LAX,1941,0
2022,JFK,LAX,2053,17
2022,JFK,LAX,2051,-4
2022,JFK,LAX,2151,20
2022,JFK,LAX,2135,-9
2022,JFK,LAX,2237,13
2022,JFK,LAX,2243,-5
2022,JFK,LAX,2338,-5
2022,JFK,LAX,4,81
2022,JFK,IAD,2243,-19
2022,JFK,LAX,101,25
2022,JFK,LAX,136,5
2022,JFK,LAX,839,-26
2022,JFK,LAX,927,1
2022,JFK,LAX,1024,8
2022,JFK,LAX,934,-26
2022,JFK,LAX,1104,-17
2022,JFK,LAX,1138,-7
2022,JFK,LAX,1156,-29
2022,JFK,IAD,1100,13
2022,JFK,LAX,1248,-16
2022,JFK,LAX,1306,-25
2022,JFK,LAX,1317,-13
2022,JFK,LAX,1336,-26
2022,JFK,LAX,1412,-21
2022,JFK,LAX,1443,-32
2022,JFK,LAX,1536,-20
2022,JFK,LAX,1648,-13
2022,JFK,LAX,1812,-31
2022,JFK,LAX,1838,-38
2022,JFK,LAX,1914,-27
2022,JFK,IAD,1852,151
2022,JFK,LAX,2016,-20
2022,JFK,LAX,2012,-28
2022,JFK,LAX,2134,-10
2022,JFK,LAX,2131,0
2022,JFK,LAX,2157,-27
2022,JFK,LAX,2239,-9
2022,JFK,LAX,2236,-7
2022,JFK,LAX,2335,-8
2022,JFK,LAX,2344,169
2022,JFK,LAX,34,-2
2022,JFK,LAX,39,-15
2022,JFK,IAD,2331,-6
2022,JFK,LAX,140,9
2022,JFK,LAX,837,-28
2022,JFK,LAX,900,-26
2022,JFK,LAX,938,-38
2022,JFK,LAX,1043,-38
2022,JFK,LAX,1125,-20
2022,JFK,LAX,1150,-35
2022,JFK,IAD,1044,-3
2022,JFK,LAX,1246,-18
2022,JFK,LAX,1302,-29
